job_title,experience_years,education_level,skills_count,industry,company_size,location,remote_work,certifications,salary
Business Analyst,10,Bachelor,19,Healthcare,Medium,Canada,Yes,3,144256
AI Engineer,17,Bachelor,8,Healthcare,Medium,Netherlands,Hybrid,4,171141
Cloud Engineer,1,Bachelor,10,Government,Enterprise,Sweden,Hybrid,1,125892
Software Engineer,5,Master,16,Healthcare,Startup,USA,No,1,145800
Frontend Developer,8,High School,12,Finance,Large,USA,Yes,0,150403
DevOps Engineer,14,High School,19,Government,Small,Singapore,No,4,137574
Machine Learning Engineer,0,Master,14,Telecom,Medium,Australia,Yes,3,142567
Data Scientist,8,Diploma,15,Technology,Medium,Australia,Yes,1,138478
DevOps Engineer,17,High School,1,Consulting,Medium,India,No,2,82871
Business Analyst,0,Diploma,11,Retail,Medium,Canada,Hybrid,2,90116
Cloud Engineer,2,High School,5,Education,Enterprise,Australia,Hybrid,2,119305
Cloud Engineer,7,Diploma,11,Technology,Enterprise,Singapore,Hybrid,4,152469
Frontend Developer,0,Bachelor,6,Technology,Startup,Germany,Yes,1,95023
Frontend Developer,17,Bachelor,1,Government,Medium,UK,Yes,2,146390
Cloud Engineer,18,Master,7,Consulting,Medium,Australia,Yes,1,164637
Machine Learning Engineer,7,Bachelor,1,Consulting,Small,USA,No,0,159564
Software Engineer,3,High School,1,Consulting,Medium,India,Hybrid,3,58314
DevOps Engineer,12,High School,15,Government,Enterprise,Canada,No,3,201241
Cybersecurity Analyst,4,Diploma,16,Retail,Enterprise,Australia,No,5,144383
Backend Developer,2,Bachelor,17,Education,Enterprise,Netherlands,No,4,143666
Data Analyst,7,High School,6,Retail,Medium,Australia,Yes,4,91691
Machine Learning Engineer,12,High School,19,Technology,Enterprise,India,Yes,4,137627
DevOps Engineer,3,Diploma,1,Technology,Large,Netherlands,No,4,119144
Cybersecurity Analyst,8,High School,7,Technology,Medium,Sweden,No,0,114820
Product Manager,19,Diploma,9,Technology,Enterprise,Australia,No,1,184406
Data Scientist,6,High School,2,Healthcare,Medium,Remote,No,0,107880
Data Analyst,20,PhD,1,Retail,Startup,USA,Hybrid,5,173718
Backend Developer,9,High School,15,Telecom,Startup,Netherlands,Hybrid,3,104702
Backend Developer,8,PhD,18,Healthcare,Enterprise,Canada,Hybrid,3,206376
Software Engineer,14,Master,13,Manufacturing,Medium,Sweden,No,1,151580
AI Engineer,16,Diploma,17,Manufacturing,Startup,Canada,Yes,2,188620
Backend Developer,1,Master,16,Telecom,Large,Australia,Hybrid,0,128633
Software Engineer,19,High School,14,Retail,Medium,Australia,No,3,147892
Business Analyst,18,Bachelor,7,Technology,Startup,Sweden,Yes,2,115986
Product Manager,17,PhD,16,Media,Enterprise,Netherlands,Yes,5,228404
Frontend Developer,8,Bachelor,6,Consulting,Small,Netherlands,Yes,4,111539
Software Engineer,2,Bachelor,12,Government,Large,Australia,No,3,125222
Data Analyst,4,Bachelor,19,Technology,Small,Sweden,Yes,3,97160
Backend Developer,1,Diploma,18,Retail,Startup,India,No,4,61193
Business Analyst,11,High School,1,Retail,Small,Germany,Yes,4,109841
Backend Developer,0,PhD,13,Government,Small,UK,Yes,0,124180
Backend Developer,1,Diploma,19,Retail,Medium,India,No,4,71935
Backend Developer,7,PhD,19,Healthcare,Large,Germany,No,0,176139
Cloud Engineer,3,Bachelor,9,Technology,Large,Remote,Yes,4,135870
Software Engineer,0,High School,13,Government,Small,Sweden,Yes,1,88593
AI Engineer,0,PhD,17,Government,Medium,Canada,Hybrid,3,184626
Machine Learning Engineer,16,Master,9,Manufacturing,Large,India,Hybrid,0,134195
Backend Developer,1,Bachelor,7,Government,Small,Canada,Yes,2,119553
Product Manager,0,PhD,17,Technology,Small,Sweden,Hybrid,4,133861
Backend Developer,15,Diploma,12,Technology,Small,USA,No,4,165819
Data Analyst,10,Master,7,Education,Startup,Australia,No,4,98081
Data Analyst,7,PhD,7,Manufacturing,Medium,Canada,Hybrid,1,132452
DevOps Engineer,3,Bachelor,11,Manufacturing,Startup,Canada,No,2,126709
Product Manager,17,Bachelor,10,Media,Small,Sweden,No,2,151782
Business Analyst,20,Bachelor,13,Media,Small,UK,Hybrid,5,156919
Machine Learning Engineer,20,Bachelor,2,Manufacturing,Enterprise,Singapore,Yes,4,207430
Cloud Engineer,0,Diploma,19,Finance,Small,Australia,Yes,5,114916
Data Scientist,19,High School,9,Media,Medium,Singapore,Hybrid,1,152398
Data Scientist,5,Bachelor,3,Education,Large,Remote,Yes,4,130779
AI Engineer,4,High School,13,Consulting,Enterprise,Canada,Hybrid,0,184507
Data Scientist,0,Diploma,1,Healthcare,Enterprise,Germany,Hybrid,5,133839
Software Engineer,15,High School,4,Consulting,Small,Singapore,Hybrid,0,123815
Cloud Engineer,3,Diploma,15,Government,Large,USA,Yes,3,184202
Backend Developer,7,PhD,16,Finance,Startup,Remote,Yes,1,131617
Product Manager,2,Diploma,1,Manufacturing,Medium,UK,No,4,134918
Frontend Developer,20,High School,7,Consulting,Small,Netherlands,Yes,1,123814
Data Scientist,11,High School,10,Media,Medium,UK,Yes,4,155231
Data Scientist,15,Bachelor,6,Government,Startup,Netherlands,Yes,3,131437
Data Analyst,20,Diploma,8,Telecom,Small,USA,No,2,150434
Frontend Developer,11,High School,12,Manufacturing,Large,Singapore,Hybrid,0,125980
Frontend Developer,4,Master,5,Telecom,Large,Australia,Yes,2,122751
Cybersecurity Analyst,13,Diploma,18,Government,Startup,Remote,Yes,0,128559
Data Scientist,9,Bachelor,19,Media,Large,UK,Hybrid,0,159178
DevOps Engineer,13,High School,4,Healthcare,Medium,USA,Hybrid,1,170047
Machine Learning Engineer,13,PhD,15,Education,Small,USA,Yes,3,234586
Data Scientist,5,Master,10,Education,Large,Germany,Yes,4,169195
Software Engineer,17,Bachelor,19,Government,Medium,Canada,Hybrid,3,181297
Product Manager,20,Diploma,3,Manufacturing,Enterprise,Germany,No,3,204990
Product Manager,13,Master,11,Media,Medium,UK,No,1,172834
Machine Learning Engineer,4,Bachelor,7,Manufacturing,Small,UK,No,4,150254
Business Analyst,3,Bachelor,15,Healthcare,Small,Netherlands,Hybrid,1,97020
Business Analyst,20,PhD,11,Retail,Large,Remote,No,0,178021
Cloud Engineer,4,High School,9,Retail,Enterprise,UK,Hybrid,1,150748
Machine Learning Engineer,20,Diploma,8,Government,Small,Germany,No,2,169893
Data Analyst,13,High School,11,Finance,Small,Singapore,Hybrid,1,97062
Machine Learning Engineer,9,Bachelor,15,Telecom,Enterprise,Singapore,Hybrid,4,184186
Cybersecurity Analyst,19,High School,2,Government,Large,Netherlands,Hybrid,0,152932
AI Engineer,8,High School,12,Manufacturing,Enterprise,Remote,No,1,164745
Machine Learning Engineer,3,Diploma,19,Government,Startup,Australia,Yes,1,118762
Frontend Developer,5,Bachelor,10,Government,Startup,Netherlands,Hybrid,4,94644
Data Scientist,16,Diploma,9,Retail,Enterprise,Remote,Hybrid,2,175508
Cloud Engineer,4,High School,8,Finance,Enterprise,Sweden,No,5,151529
DevOps Engineer,0,Bachelor,4,Consulting,Medium,Australia,Hybrid,1,102866
Data Analyst,13,Diploma,16,Manufacturing,Small,Remote,Yes,3,110951
Data Scientist,4,Diploma,10,Finance,Large,Netherlands,Yes,2,133723
Frontend Developer,13,PhD,3,Education,Medium,Netherlands,No,0,135281
Product Manager,13,Bachelor,15,Consulting,Enterprise,Singapore,Hybrid,1,180473
Backend Developer,0,PhD,3,Government,Small,Singapore,Hybrid,1,111582
Data Scientist,3,Bachelor,12,Media,Large,India,Hybrid,0,92358
Frontend Developer,8,PhD,15,Education,Large,USA,Hybrid,2,193589
Data Analyst,9,PhD,18,Media,Small,Netherlands,Hybrid,2,119319
Backend Developer,9,Diploma,19,Finance,Medium,Netherlands,No,0,111309
AI Engineer,11,Bachelor,14,Telecom,Small,UK,Yes,2,183124
AI Engineer,1,Master,17,Consulting,Enterprise,Australia,Hybrid,1,176332
Data Scientist,19,High School,16,Consulting,Enterprise,Canada,Hybrid,2,209435
Machine Learning Engineer,5,Master,15,Retail,Small,USA,Hybrid,4,183862
AI Engineer,7,High School,8,Retail,Enterprise,Canada,Hybrid,2,203230
Product Manager,4,Diploma,11,Technology,Large,Remote,Hybrid,1,131381
Software Engineer,9,High School,10,Consulting,Enterprise,UK,Yes,3,168148
Data Scientist,6,PhD,1,Consulting,Startup,Sweden,Yes,5,133368
AI Engineer,0,High School,18,Technology,Small,Sweden,No,4,117792
Product Manager,3,Diploma,1,Finance,Small,Remote,Hybrid,0,102088
Data Analyst,1,High School,10,Government,Startup,Remote,Yes,2,73419
Data Scientist,4,Diploma,16,Telecom,Small,Canada,Hybrid,3,128653
Data Analyst,12,Diploma,17,Consulting,Startup,Australia,No,2,92609
Data Analyst,20,Diploma,17,Consulting,Small,India,No,2,85397
Software Engineer,4,PhD,9,Consulting,Large,Sweden,Hybrid,3,154127
Cybersecurity Analyst,12,Diploma,6,Retail,Enterprise,Canada,Yes,5,194958
Frontend Developer,8,Bachelor,14,Telecom,Startup,Germany,Hybrid,3,114939
Cloud Engineer,20,High School,8,Healthcare,Large,Netherlands,Hybrid,0,168708
Cloud Engineer,12,PhD,4,Education,Large,Sweden,Yes,2,178894
AI Engineer,9,PhD,18,Retail,Large,Australia,Yes,2,207391
AI Engineer,16,Diploma,17,Media,Startup,India,No,3,114294
Machine Learning Engineer,16,PhD,13,Technology,Enterprise,Singapore,Hybrid,0,216798
Machine Learning Engineer,10,Master,18,Manufacturing,Small,Sweden,No,4,161604
Business Analyst,14,High School,6,Consulting,Startup,Netherlands,Yes,3,101034
Product Manager,20,Bachelor,13,Telecom,Large,Germany,Hybrid,2,206479
Machine Learning Engineer,20,High School,8,Government,Large,USA,No,5,235016
Software Engineer,10,Diploma,1,Healthcare,Medium,Canada,Hybrid,4,135835
Cybersecurity Analyst,7,Diploma,4,Education,Small,Germany,No,1,120835
DevOps Engineer,20,PhD,19,Consulting,Startup,Remote,Hybrid,4,163875
Backend Developer,8,High School,19,Retail,Large,Germany,Yes,0,137898
Business Analyst,7,High School,7,Education,Enterprise,UK,Yes,0,117527
Machine Learning Engineer,2,PhD,1,Education,Small,Remote,Yes,3,138290
Product Manager,0,PhD,2,Manufacturing,Large,Canada,No,0,169858
Product Manager,19,Master,13,Healthcare,Startup,Germany,No,1,174661
Data Analyst,4,Diploma,15,Education,Large,USA,Hybrid,4,131646
AI Engineer,3,Master,12,Education,Small,UK,Hybrid,2,164962
Backend Developer,13,Master,11,Government,Large,Germany,Hybrid,2,175367
Cloud Engineer,9,PhD,13,Media,Enterprise,UK,No,5,223572
Backend Developer,0,PhD,11,Finance,Large,Germany,No,5,148992
AI Engineer,11,High School,19,Healthcare,Enterprise,India,Yes,3,139179
Machine Learning Engineer,11,Bachelor,8,Media,Small,India,Yes,0,102522
Business Analyst,18,PhD,8,Consulting,Small,Sweden,Yes,4,142622
Machine Learning Engineer,15,PhD,18,Manufacturing,Startup,Remote,Hybrid,5,164459
Cloud Engineer,18,Diploma,1,Technology,Enterprise,India,Yes,5,124310
Cloud Engineer,19,PhD,18,Manufacturing,Startup,India,Yes,0,117607
Backend Developer,19,PhD,15,Healthcare,Startup,Canada,Hybrid,2,189275
Cybersecurity Analyst,9,Bachelor,4,Education,Enterprise,Netherlands,Yes,0,150464
Software Engineer,11,Diploma,13,Media,Small,Canada,Hybrid,4,145270
AI Engineer,18,Diploma,13,Manufacturing,Medium,Canada,Yes,2,208726
Machine Learning Engineer,7,Bachelor,3,Government,Enterprise,India,Yes,0,113333
Frontend Developer,12,Master,10,Healthcare,Small,India,No,3,102743
Machine Learning Engineer,5,Diploma,2,Healthcare,Enterprise,Netherlands,Hybrid,4,141285
Data Analyst,9,Diploma,6,Retail,Medium,Germany,Hybrid,5,111979
Machine Learning Engineer,20,Master,16,Government,Startup,Canada,Hybrid,3,201008
Cybersecurity Analyst,18,PhD,4,Government,Small,Singapore,Hybrid,3,160292
Frontend Developer,1,Master,5,Healthcare,Small,Australia,Hybrid,4,111457
Software Engineer,0,High School,1,Government,Large,Australia,Hybrid,3,93201
Cloud Engineer,9,PhD,16,Retail,Large,Netherlands,Hybrid,1,172913
Machine Learning Engineer,14,Master,15,Media,Medium,UK,No,3,194932
Data Analyst,16,Bachelor,11,Healthcare,Enterprise,Sweden,Hybrid,5,153109
Business Analyst,9,Master,2,Finance,Medium,Sweden,No,2,104148
Data Analyst,3,PhD,15,Consulting,Enterprise,Netherlands,No,5,130960
Product Manager,5,Diploma,2,Finance,Large,Germany,Yes,4,152227
AI Engineer,5,High School,10,Technology,Startup,Netherlands,Hybrid,1,127407
Data Scientist,20,PhD,13,Media,Small,Canada,No,0,195249
Cybersecurity Analyst,5,High School,10,Education,Enterprise,Canada,Yes,2,165009
Software Engineer,12,PhD,3,Finance,Startup,Sweden,No,5,135278
Product Manager,4,PhD,18,Media,Enterprise,Remote,Hybrid,3,194165
AI Engineer,20,Master,16,Retail,Startup,Canada,Yes,3,218731
DevOps Engineer,8,Master,1,Retail,Large,Canada,Yes,3,183129
Backend Developer,6,Diploma,7,Finance,Medium,Singapore,Hybrid,3,115609
Backend Developer,5,High School,6,Telecom,Startup,Singapore,Hybrid,1,86970
DevOps Engineer,12,PhD,9,Education,Enterprise,Netherlands,Yes,2,198038
Cloud Engineer,15,High School,3,Technology,Small,Germany,Hybrid,4,136871
DevOps Engineer,17,Diploma,2,Consulting,Small,Remote,Yes,5,151671
Product Manager,11,Diploma,1,Healthcare,Medium,Netherlands,Hybrid,2,133230
Machine Learning Engineer,4,Master,5,Manufacturing,Small,Singapore,Hybrid,2,133854
Product Manager,11,PhD,19,Technology,Medium,Netherlands,Yes,3,177406
Cybersecurity Analyst,4,Bachelor,17,Finance,Enterprise,Singapore,Yes,2,150078
Frontend Developer,2,High School,5,Media,Medium,India,No,4,58262
Frontend Developer,2,PhD,14,Technology,Startup,India,No,3,77205
Cloud Engineer,16,Bachelor,4,Government,Startup,Canada,Hybrid,5,162112
Software Engineer,13,Diploma,2,Retail,Medium,Germany,Hybrid,3,144851
Backend Developer,7,Diploma,2,Government,Medium,Australia,Yes,0,110207
Machine Learning Engineer,2,Master,13,Consulting,Enterprise,USA,Hybrid,5,238881
Machine Learning Engineer,15,Master,4,Telecom,Large,Canada,Yes,4,234516
Cybersecurity Analyst,13,Diploma,18,Media,Startup,Australia,No,2,130040
Data Scientist,16,Master,1,Finance,Startup,Singapore,Yes,1,136362
Data Analyst,5,Diploma,19,Retail,Large,India,Yes,2,75439
Frontend Developer,12,PhD,16,Telecom,Medium,Australia,Hybrid,0,143899
Backend Developer,14,Master,15,Manufacturing,Enterprise,Singapore,Hybrid,3,187602
Cloud Engineer,4,Diploma,3,Education,Medium,Canada,Hybrid,0,136487
Backend Developer,0,Master,9,Retail,Enterprise,Sweden,Hybrid,1,120282
Frontend Developer,19,Bachelor,3,Retail,Enterprise,Sweden,Hybrid,2,155757
Software Engineer,0,High School,7,Government,Startup,Singapore,Yes,4,81088
DevOps Engineer,8,High School,12,Government,Enterprise,Singapore,Hybrid,0,140115
Data Analyst,1,Bachelor,8,Media,Enterprise,Sweden,Hybrid,2,95505
Software Engineer,13,Diploma,19,Media,Large,Netherlands,No,5,150313
Data Scientist,2,Diploma,10,Media,Large,UK,Yes,1,145002
Cybersecurity Analyst,0,High School,19,Healthcare,Medium,Germany,No,1,113693
Product Manager,12,Bachelor,2,Government,Enterprise,UK,Yes,4,201737
Backend Developer,12,Master,12,Telecom,Large,Canada,No,2,178657
DevOps Engineer,10,High School,9,Retail,Startup,Canada,Yes,3,141620
Cybersecurity Analyst,15,Bachelor,1,Education,Large,Remote,Yes,4,158861
Cloud Engineer,1,PhD,10,Telecom,Small,USA,Hybrid,5,176362
AI Engineer,3,PhD,16,Telecom,Startup,India,No,1,106309
Cybersecurity Analyst,1,PhD,4,Education,Medium,USA,No,0,159084
AI Engineer,15,PhD,16,Telecom,Medium,India,No,5,137223
Business Analyst,9,Master,7,Consulting,Small,UK,No,0,125675
Software Engineer,6,PhD,1,Education,Enterprise,India,No,1,99577
Data Analyst,9,Diploma,13,Finance,Small,Sweden,Yes,5,103946
AI Engineer,2,PhD,16,Healthcare,Enterprise,Netherlands,Yes,0,195505
Backend Developer,8,High School,10,Technology,Startup,Netherlands,Hybrid,2,99752
Software Engineer,2,Bachelor,12,Consulting,Enterprise,India,Yes,5,99293
Cybersecurity Analyst,3,PhD,11,Technology,Large,Germany,Yes,3,172117
Cloud Engineer,8,Bachelor,12,Consulting,Startup,Singapore,Yes,2,123756
Frontend Developer,7,Diploma,9,Retail,Medium,UK,Yes,4,130546
Product Manager,12,Bachelor,12,Education,Medium,Canada,No,5,180792
Product Manager,4,PhD,19,Media,Startup,Netherlands,Hybrid,1,131555
Product Manager,8,Bachelor,12,Retail,Medium,Australia,Hybrid,0,133908
DevOps Engineer,5,Diploma,2,Healthcare,Large,India,No,0,85423
AI Engineer,10,Diploma,5,Telecom,Medium,Singapore,No,3,138214
AI Engineer,5,Bachelor,7,Manufacturing,Small,Remote,No,4,139939
Data Analyst,4,PhD,12,Healthcare,Medium,Sweden,Hybrid,5,119868
Cloud Engineer,11,Diploma,15,Consulting,Large,Canada,Hybrid,5,189977
Software Engineer,3,PhD,7,Retail,Small,Netherlands,No,4,131785
Cybersecurity Analyst,14,High School,13,Healthcare,Small,Singapore,Hybrid,2,127149
Machine Learning Engineer,15,Bachelor,9,Healthcare,Large,Germany,Hybrid,3,185281
Data Analyst,0,PhD,17,Education,Small,India,Yes,5,78438
DevOps Engineer,3,Bachelor,3,Consulting,Enterprise,Sweden,Yes,1,134205
Machine Learning Engineer,20,Diploma,2,Technology,Medium,Germany,Yes,1,182703
Product Manager,9,Diploma,2,Telecom,Medium,UK,No,4,149640
Cybersecurity Analyst,7,Master,5,Finance,Startup,USA,No,3,165495
Machine Learning Engineer,3,Diploma,12,Healthcare,Startup,Germany,Hybrid,2,123349
Software Engineer,1,Diploma,12,Retail,Small,Germany,Hybrid,5,106548
Machine Learning Engineer,1,Diploma,12,Technology,Medium,USA,Hybrid,4,167160
Machine Learning Engineer,16,High School,12,Government,Medium,Canada,Yes,0,182070
Backend Developer,3,High School,1,Technology,Small,Sweden,Hybrid,5,90201
Data Analyst,9,Master,12,Finance,Startup,Remote,Yes,1,111434
Software Engineer,7,PhD,3,Telecom,Small,Germany,No,3,147957
Product Manager,18,Master,2,Education,Enterprise,Germany,Yes,0,214172
Cloud Engineer,13,Diploma,7,Manufacturing,Medium,India,No,4,94211
Cybersecurity Analyst,14,Bachelor,16,Retail,Large,Remote,Hybrid,0,154737
Data Scientist,9,Master,18,Education,Enterprise,Canada,Hybrid,4,217020
DevOps Engineer,14,High School,15,Manufacturing,Small,Canada,Yes,4,162728
Machine Learning Engineer,19,High School,5,Healthcare,Large,Singapore,No,1,167879
AI Engineer,6,Diploma,12,Media,Large,Singapore,Yes,4,158029
Cloud Engineer,14,Diploma,8,Media,Startup,Sweden,Yes,5,124768
AI Engineer,8,Diploma,16,Government,Startup,Netherlands,No,1,128828
Data Analyst,14,High School,14,Finance,Startup,Canada,Hybrid,2,117620
Software Engineer,10,High School,14,Technology,Large,Singapore,Hybrid,5,136730
Cybersecurity Analyst,11,PhD,12,Technology,Enterprise,Germany,Yes,5,214377
Data Analyst,3,Diploma,3,Consulting,Medium,Netherlands,Yes,2,81456
Backend Developer,20,Diploma,7,Retail,Enterprise,Netherlands,Yes,3,170574
Business Analyst,11,Master,14,Healthcare,Enterprise,USA,Yes,4,206482
Software Engineer,0,PhD,16,Consulting,Startup,USA,Hybrid,2,147976
Backend Developer,3,Bachelor,16,Retail,Medium,Remote,Hybrid,0,112384
DevOps Engineer,6,High School,14,Consulting,Small,Singapore,No,4,118797
Cybersecurity Analyst,0,Bachelor,14,Government,Large,Singapore,Yes,5,134363
Machine Learning Engineer,7,High School,17,Manufacturing,Startup,Germany,Hybrid,2,137002
Data Scientist,15,High School,16,Finance,Small,UK,Hybrid,0,135707
Cloud Engineer,4,Diploma,4,Finance,Startup,Australia,Hybrid,4,104839
Data Analyst,17,Bachelor,15,Media,Startup,Netherlands,Yes,4,126155
Data Scientist,20,High School,10,Healthcare,Large,India,Hybrid,2,119497
Frontend Developer,0,High School,4,Government,Startup,Singapore,Yes,1,70605
Cybersecurity Analyst,8,Master,6,Consulting,Enterprise,Sweden,No,3,173939
Product Manager,0,PhD,5,Healthcare,Startup,Australia,No,5,120488
Backend Developer,18,High School,13,Finance,Medium,Australia,Yes,1,136941
Cybersecurity Analyst,2,PhD,10,Telecom,Medium,India,No,5,101714
Cloud Engineer,16,Diploma,8,Healthcare,Small,Sweden,No,5,150520
Backend Developer,10,Diploma,11,Retail,Small,Canada,No,1,135225
Frontend Developer,1,Master,19,Telecom,Startup,Sweden,No,2,104436
Cloud Engineer,1,High School,15,Manufacturing,Startup,Singapore,Yes,0,101616
Business Analyst,14,Diploma,1,Retail,Startup,UK,Hybrid,1,114723
Machine Learning Engineer,6,Master,19,Retail,Startup,USA,No,4,191188
Data Scientist,5,High School,14,Technology,Large,USA,No,2,159942
Machine Learning Engineer,14,Master,3,Manufacturing,Medium,UK,No,1,177553
Cloud Engineer,14,Diploma,9,Media,Startup,Canada,Hybrid,2,144346
Business Analyst,13,Bachelor,2,Consulting,Enterprise,Singapore,Yes,1,134540
Business Analyst,0,PhD,5,Media,Large,Germany,Hybrid,2,121365
Data Analyst,3,High School,2,Finance,Enterprise,Netherlands,Hybrid,3,94853
Cybersecurity Analyst,5,PhD,14,Consulting,Small,Germany,Hybrid,1,149016
Backend Developer,10,PhD,15,Telecom,Small,Singapore,Hybrid,5,151066
